"","V1","V2","V3","V4","V5","V6"
"522","mdsds","0.35","250","131","0.0419802089776251","4"
"523","soap","0.35","250","131","0.0475086364797226",NA
"524","wr","0.35","250","131","0.0535558428439842",NA
"525","tprs","0.35","250","132","0.0892475949537193",NA
"526","mdsds","0.35","250","132","0.0495543079605667","4"
"527","soap","0.35","250","132","0.0544015826617928",NA
"528","wr","0.35","250","132","0.0514529677052755",NA
"529","tprs","0.35","250","133","0.12453535679322",NA
"530","mdsds","0.35","250","133","0.0446695171722636","4"
"531","soap","0.35","250","133","0.0571932519983803",NA
"532","wr","0.35","250","133","0.050277477228524",NA
"533","tprs","0.35","250","134","0.114018369859232",NA
"534","mdsds","0.35","250","134","0.0623887035896561","3"
"535","soap","0.35","250","134","5.32478375727518",NA
"536","wr","0.35","250","134","0.0869957292321233",NA
"537","tprs","0.35","250","135","0.106984837363555",NA
"538","mdsds","0.35","250","135","0.0497651842577402","4"
"539","soap","0.35","250","135","0.0609628803014149",NA
"540","wr","0.35","250","135","0.0630652138884828",NA
"541","tprs","0.35","250","136","0.0908335768142995",NA
"542","mdsds","0.35","250","136","0.0553551342926896","6"
"543","soap","0.35","250","136","0.0782748389346686",NA
"544","wr","0.35","250","136","0.0861502401450361",NA
"545","tprs","0.35","250","137","0.0753929190879647",NA
"546","mdsds","0.35","250","137","0.0439690424466719","5"
"547","soap","0.35","250","137","0.0537624821820578",NA
"548","wr","0.35","250","137","0.0589998573886386",NA
"549","tprs","0.35","250","138","0.0793634420130395",NA
"550","mdsds","0.35","250","138","0.0523025467565476","5"
"551","soap","0.35","250","138","0.0563366478609718",NA
"552","wr","0.35","250","138","0.051712110783953",NA
"553","tprs","0.35","250","139","0.113845980271992",NA
"554","mdsds","0.35","250","139","0.0460794689404485","4"
"555","soap","0.35","250","139","0.0490025253111223",NA
"556","wr","0.35","250","139","0.0680979748839735",NA
"557","tprs","0.35","250","140","0.0782210013256067",NA
"558","mdsds","0.35","250","140","0.0519612913554946","4"
"559","soap","0.35","250","140","0.0639079884893919",NA
"560","wr","0.35","250","140","0.063663954220277",NA
"561","tprs","0.35","250","141","0.105319535450535",NA
"562","mdsds","0.35","250","141","0.046231924879997","4"
"563","soap","0.35","250","141","0.0634970898428032",NA
"564","wr","0.35","250","141","0.0561741970253319",NA
"565","tprs","0.35","250","142","0.105740835617873",NA
"566","mdsds","0.35","250","142","0.0679479377787436","7"
"567","soap","0.35","250","142","0.0686382570938439",NA
"568","wr","0.35","250","142","0.0619667378070512",NA
"569","tprs","0.35","250","143","0.101887549563892",NA
"570","mdsds","0.35","250","143","0.0499805641791173","3"
"571","soap","0.35","250","143","0.0543142213891635",NA
"572","wr","0.35","250","143","0.0884142802148587",NA
"573","tprs","0.35","250","144","0.13120566933827",NA
"574","mdsds","0.35","250","144","0.0593144324321019","4"
"575","soap","0.35","250","144","0.0681491833557002",NA
"576","wr","0.35","250","144","0.0617718841319798",NA
"577","tprs","0.35","250","145","0.143197424683133",NA
"578","mdsds","0.35","250","145","0.0578220960585753","4"
"579","soap","0.35","250","145","0.0746573185351199",NA
"580","wr","0.35","250","145","0.105276848032548",NA
"581","tprs","0.35","250","146","0.0649932858305399",NA
"582","mdsds","0.35","250","146","0.0468815909108213","3"
"583","soap","0.35","250","146","0.0571378358960877",NA
"584","wr","0.35","250","146","0.050541972120148",NA
"585","tprs","0.35","250","147","0.0797768803965552",NA
"586","mdsds","0.35","250","147","0.0480185598871738","4"
"587","soap","0.35","250","147","0.0531519873762292",NA
"588","wr","0.35","250","147","0.0534131292686001",NA
"589","tprs","0.35","250","148","0.108912479303274",NA
"590","mdsds","0.35","250","148","0.0635060333437622","5"
"591","soap","0.35","250","148","0.0816205161451172",NA
"592","wr","0.35","250","148","0.0780018576923891",NA
"593","tprs","0.35","250","149","0.0891267633655641",NA
"594","mdsds","0.35","250","149","0.0641240903633706","5"
"595","soap","0.35","250","149","0.0607909109948195",NA
"596","wr","0.35","250","149","0.0676867152737933",NA
"597","tprs","0.35","250","150","0.107357624128112",NA
"598","mdsds","0.35","250","150","0.0669413426077801","3"
"599","soap","0.35","250","150","0.0872901145603342",NA
"600","wr","0.35","250","150","0.0667792946652912",NA
"601","tprs","0.35","250","151","0.0713438832242528",NA
"602","mdsds","0.35","250","151","0.0589729643282687","4"
"603","soap","0.35","250","151","0.0683487398354914",NA
"604","wr","0.35","250","151","0.063504735202044",NA
"605","tprs","0.35","250","152","0.116636821613635",NA
"606","mdsds","0.35","250","152","0.0481367804404665","4"
"607","soap","0.35","250","152","0.0525153490937893",NA
"608","wr","0.35","250","152","0.0559328484208296",NA
"609","tprs","0.35","250","153","0.0790565969426714",NA
"610","mdsds","0.35","250","153","0.0577606970373628","3"
"611","soap","0.35","250","153","0.0603064206970287",NA
"612","wr","0.35","250","153","0.0706816852794313",NA
"613","tprs","0.35","250","154","0.0891559516382946",NA
"614","mdsds","0.35","250","154","0.055533770348569","4"
"615","soap","0.35","250","154","0.0625809732484543",NA
"616","wr","0.35","250","154","0.0545405596793086",NA
"617","tprs","0.35","250","155","0.0582943021086872",NA
"618","mdsds","0.35","250","155","0.0442905038188908","4"
"619","soap","0.35","250","155","0.0803059431002115",NA
"620","wr","0.35","250","155","0.0659973234671325",NA
"621","tprs","0.35","250","156","0.08611285994571",NA
"622","mdsds","0.35","250","156","0.0459835185731306","4"
"623","soap","0.35","250","156","0.0487939106171969",NA
"624","wr","0.35","250","156","0.0501541343756349",NA
"625","tprs","0.35","250","157","0.0736696649991256",NA
"626","mdsds","0.35","250","157","0.0482443789050069","4"
"627","soap","0.35","250","157","0.0477519990690305",NA
"628","wr","0.35","250","157","0.0537241725674004",NA
"629","tprs","0.35","250","158","0.11181221314137",NA
"630","mdsds","0.35","250","158","0.0597540655528772","4"
"631","soap","0.35","250","158","0.0850775362622346",NA
"632","wr","0.35","250","158","0.0567837747180539",NA
"633","tprs","0.35","250","159","0.123873503480315",NA
"634","mdsds","0.35","250","159","0.0538305928558257","4"
"635","soap","0.35","250","159","0.049372850175112",NA
"636","wr","0.35","250","159","0.0626027937167958",NA
"637","tprs","0.35","250","160","0.0701361045626143",NA
"638","mdsds","0.35","250","160","0.050898185989815","4"
"639","soap","0.35","250","160","0.0614673359040619",NA
"640","wr","0.35","250","160","0.0613086117495366",NA
"641","tprs","0.35","250","161","0.0729759416960783",NA
"642","mdsds","0.35","250","161","0.0599018709469138","3"
"643","soap","0.35","250","161","0.117227829035467",NA
"644","wr","0.35","250","161","0.122312966871682",NA
"645","tprs","0.35","250","162","0.0880357139567696",NA
"646","mdsds","0.35","250","162","0.0708417016069606","2"
"647","soap","0.35","250","162","0.0539692990676414",NA
"648","wr","0.35","250","162","0.0510773585304455",NA
"649","tprs","0.35","250","163","0.0601789780301923",NA
"650","mdsds","0.35","250","163","0.0373843239390523","4"
"651","soap","0.35","250","163","0.0375408197055996",NA
"652","wr","0.35","250","163","0.0479806564265891",NA
"653","tprs","0.35","250","164","0.0655868887853014",NA
"654","mdsds","0.35","250","164","0.0468710264272971","4"
"655","soap","0.35","250","164","0.0533392417908862",NA
"656","wr","0.35","250","164","0.0588292224650783",NA
"657","tprs","0.35","250","165","0.109270876091083",NA
"658","mdsds","0.35","250","165","0.0545130022040416","4"
"659","soap","0.35","250","165","0.0707174789633586",NA
"660","wr","0.35","250","165","0.0755824625727626",NA
"661","tprs","0.35","250","166","0.0797774751658955",NA
"662","mdsds","0.35","250","166","0.0585824158515682","3"
"663","soap","0.35","250","166","0.0524907929297932",NA
"664","wr","0.35","250","166","0.0565953680895522",NA
"665","tprs","0.35","250","167","0.0652464145451292",NA
"666","mdsds","0.35","250","167","0.0403720125659122","4"
"667","soap","0.35","250","167","0.0503149305670821",NA
"668","wr","0.35","250","167","0.0464125404900824",NA
"669","tprs","0.35","250","168","0.107364372483665",NA
"670","mdsds","0.35","250","168","0.0630336168274878","3"
"671","soap","0.35","250","168","0.0660704570368598",NA
"672","wr","0.35","250","168","0.0660252583099402",NA
"673","tprs","0.35","250","169","0.0888168055414025",NA
"674","mdsds","0.35","250","169","0.0536665477413883","4"
"675","soap","0.35","250","169","0.0511684807764854",NA
"676","wr","0.35","250","169","0.0611298188870319",NA
"677","tprs","0.35","250","170","0.0734356336994971",NA
"678","mdsds","0.35","250","170","0.050365757676623","3"
"679","soap","0.35","250","170","0.0521481028718765",NA
"680","wr","0.35","250","170","0.154282784052638",NA
"681","tprs","0.35","250","171","0.126097354187883",NA
"682","mdsds","0.35","250","171","0.0665579887460647","6"
"683","soap","0.35","250","171","0.0650259627548044",NA
"684","wr","0.35","250","171","0.0659295788984018",NA
"685","tprs","0.35","250","172","0.103485906094795",NA
"686","mdsds","0.35","250","172","0.058422899903114","4"
"687","soap","0.35","250","172","0.0616589820059409",NA
"688","wr","0.35","250","172","0.0727488470191117",NA
"689","tprs","0.35","250","173","0.0942633650432196",NA
"690","mdsds","0.35","250","173","0.0668837758913402","2"
"691","soap","0.35","250","173","0.0524459080379776",NA
"692","wr","0.35","250","173","0.0533106812141222",NA
"693","tprs","0.35","250","174","0.074240771058008",NA
"694","mdsds","0.35","250","174","0.0557327055231554","8"
"695","soap","0.35","250","174","0.0532098543826937",NA
"696","wr","0.35","250","174","0.0562678367000677",NA
"697","tprs","0.35","250","175","0.0896674939495622",NA
"698","mdsds","0.35","250","175","0.0450664458078366","4"
"699","soap","0.35","250","175","0.0517009005782123",NA
"700","wr","0.35","250","175","0.0480019950386399",NA
"701","tprs","0.35","250","176","0.100105172866411",NA
"702","mdsds","0.35","250","176","0.0410106653712676","4"
"703","soap","0.35","250","176","0.0451530392690492",NA
"704","wr","0.35","250","176","0.0448342603879133",NA
"705","tprs","0.35","250","177","0.116234773551969",NA
"706","mdsds","0.35","250","177","0.0581799885398391","3"
"707","soap","0.35","250","177","0.0489274550831072",NA
"708","wr","0.35","250","177","0.0584059530451968",NA
"709","tprs","0.35","250","178","0.078869902178284",NA
"710","mdsds","0.35","250","178","0.0432382078733962","4"
"711","soap","0.35","250","178","0.0549596911376794",NA
"712","wr","0.35","250","178","0.0538773021352843",NA
"713","tprs","0.35","250","179","0.0812435667309215",NA
"714","mdsds","0.35","250","179","0.0562517840093178","4"
"715","soap","0.35","250","179","0.0548207454812932",NA
"716","wr","0.35","250","179","0.0602186847512037",NA
"717","tprs","0.35","250","180","0.0905445969063859",NA
"718","mdsds","0.35","250","180","0.0498652075998855","4"
"719","soap","0.35","250","180","0.0490402510868899",NA
"720","wr","0.35","250","180","0.0538013731279564",NA
"721","tprs","0.35","250","181","0.176112902556699",NA
"722","mdsds","0.35","250","181","0.0579935322969952","4"
"723","soap","0.35","250","181","0.0539450683564352",NA
"724","wr","0.35","250","181","0.0615619288063763",NA
"725","tprs","0.35","250","182","0.138029467624356",NA
"726","mdsds","0.35","250","182","0.0498039295677622","3"
"727","soap","0.35","250","182","0.0501941043339085",NA
"728","wr","0.35","250","182","0.0539239199867384",NA
"729","tprs","0.35","250","183","0.0939436853410387",NA
"730","mdsds","0.35","250","183","0.0556621880426935","3"
"731","soap","0.35","250","183","0.0510258327467388",NA
"732","wr","0.35","250","183","0.0568600305766403",NA
"733","tprs","0.35","250","184","0.0733845415321444",NA
"734","mdsds","0.35","250","184","0.0481598150233921","3"
"735","soap","0.35","250","184","0.0513919103906561",NA
"736","wr","0.35","250","184","0.0442352118856933",NA
"737","tprs","0.35","250","185","0.119629348463231",NA
"738","mdsds","0.35","250","185","0.0615583046867311","4"
"739","soap","0.35","250","185","0.0734777392149963",NA
"740","wr","0.35","250","185","0.0575425898745753",NA
"741","tprs","0.35","250","186","0.0970556531652352",NA
"742","mdsds","0.35","250","186","0.039884722071206","4"
"743","soap","0.35","250","186","0.0432443295986166",NA
"744","wr","0.35","250","186","0.045816606189068",NA
"745","tprs","0.35","250","187","0.0830463459817654",NA
"746","mdsds","0.35","250","187","0.0460508172192358","4"
"747","soap","0.35","250","187","0.0602039876472689",NA
"748","wr","0.35","250","187","0.0689677614961894",NA
"749","tprs","0.35","250","188","0.128200584878675",NA
"750","mdsds","0.35","250","188","0.0516429980394421","4"
"751","soap","0.35","250","188","0.117895025407699",NA
"752","wr","0.35","250","188","0.0750256232625744",NA
"753","tprs","0.35","250","189","0.0992620445617522",NA
"754","mdsds","0.35","250","189","0.0654379136722458","3"
"755","soap","0.35","250","189","0.0735701573581425",NA
"756","wr","0.35","250","189","0.0603494267494025",NA
"757","tprs","0.35","250","190","0.0944447985911321",NA
"758","mdsds","0.35","250","190","0.0546358872155476","6"
"759","soap","0.35","250","190","0.0508494289037377",NA
"760","wr","0.35","250","190","0.064263379940726",NA
"761","tprs","0.35","250","191","0.0728155138879429",NA
"762","mdsds","0.35","250","191","0.0565247806450928","3"
"763","soap","0.35","250","191","0.0573081359788968",NA
"764","wr","0.35","250","191","0.0563520060991717",NA
"765","tprs","0.35","250","192","0.0835306360005043",NA
"766","mdsds","0.35","250","192","0.055675223499175","4"
"767","soap","0.35","250","192","0.0650566633275903",NA
"768","wr","0.35","250","192","0.0654003396660151",NA
"769","tprs","0.35","250","193","0.11323389017411",NA
"770","mdsds","0.35","250","193","0.0483183528894298","3"
"771","soap","0.35","250","193","0.0463363450465595",NA
"772","wr","0.35","250","193","0.0451476435748785",NA
"773","tprs","0.35","250","194","0.0775009833910295",NA
"774","mdsds","0.35","250","194","0.0531026887362472","4"
"775","soap","0.35","250","194","0.0627517847776349",NA
"776","wr","0.35","250","194","0.0503101539781495",NA
"777","tprs","0.35","250","195","0.0883866922025929",NA
"778","mdsds","0.35","250","195","0.0609480141667633","4"
"779","soap","0.35","250","195","0.0614951794866603",NA
"780","wr","0.35","250","195","0.0630135456683294",NA
"781","tprs","0.35","250","196","0.0928561296057314",NA
"782","mdsds","0.35","250","196","0.0595308019278456","4"
"783","soap","0.35","250","196","0.0808897339816322",NA
"784","wr","0.35","250","196","0.0727152474407016",NA
"785","tprs","0.35","250","197","0.106383294052955",NA
"786","mdsds","0.35","250","197","0.0516138902956088","4"
"787","soap","0.35","250","197","0.05303172647649",NA
"788","wr","0.35","250","197","0.0582899523577516",NA
"789","tprs","0.35","250","198","0.12837872911903",NA
"790","mdsds","0.35","250","198","0.0557241178595611","4"
"791","soap","0.35","250","198","0.064074605279284",NA
"792","wr","0.35","250","198","0.0536394713579611",NA
"793","tprs","0.35","250","199","0.0683971261835688",NA
"794","mdsds","0.35","250","199","0.0605777333545065","2"
"795","soap","0.35","250","199","0.0427342035703393",NA
"796","wr","0.35","250","199","0.048664999181294",NA
"797","tprs","0.35","250","200","0.076618641691643",NA
"798","mdsds","0.35","250","200","0.0456968626159797","4"
"799","soap","0.35","250","200","0.0630909565845828",NA
"800","wr","0.35","250","200","0.076166730091438",NA
"801","tprs","0.9","250","1","0.185410238354524",NA
"802","mdsds","0.9","250","1","0.133407906378673","3"
"803","soap","0.9","250","1","0.146632425947198",NA
"804","wr","0.9","250","1","0.122530474385947",NA
"805","tprs","0.9","250","2","0.464955235711147",NA
"806","mdsds","0.9","250","2","0.186520525836638","3"
"807","soap","0.9","250","2","0.186445552914598",NA
"808","wr","0.9","250","2","0.22296476595859",NA
"809","tprs","0.9","250","3","0.242769406550635",NA
"810","mdsds","0.9","250","3","0.129396228004272","5"
"811","soap","0.9","250","3","0.185554085509892",NA
"812","wr","0.9","250","3","0.132454212151028",NA
"813","tprs","0.9","250","4","0.185574578271544",NA
"814","mdsds","0.9","250","4","0.172194933582877","6"
"815","soap","0.9","250","4","0.143356216268839",NA
"816","wr","0.9","250","4","0.15382462740364",NA
"817","tprs","0.9","250","5","0.20691405235522",NA
